holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
None,266.79,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,274.65,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,295.34,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,299.83,0.0,0.0,76,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,249.63,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,260.58,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,271.29,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,280.69,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,257.46,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,284.96,0.0,0.0,40,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,275.72,0.0,0.0,20,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,263.19,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,267.08,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,278.95,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,276.15,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,288.32,7.11,0.0,0,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,273.63,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,258.08,0.0,0.0,5,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,279.46,0.0,0.0,75,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,303.29,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,278.48,0.0,0.0,90,low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,270.49,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,289.78,0.0,0.0,92,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,269.86,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,274.08,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,281.4,0.25,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,287.35,0.0,0.0,88,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,292.08,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,291.99,0.3,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,295.14,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,270.61,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,266.15,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,263.51,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,277.36,0.0,0.0,80,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,0.0,0.0,0,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,293.21,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,289.05,1.86,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,276.72,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,266.4,0.0,0.0,64,low,5,0,0,0,0,0,0,0,1,0,0,0,0
Christmas Day,257.95,0.0,0.0,1,very low,0,1,0,0,0,0,0,0,0,0,0,0,0
None,292.22,1.4,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,273.75,0.0,0.0,90,low,10,0,0,0,0,0,0,0,1,0,0,0,0
None,271.35,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,274.0,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,274.74,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,273.4,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,258.13,0.0,0.0,99,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,277.72,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,287.75,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,291.29,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,284.07,0.0,0.0,40,high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,294.08,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,293.58,0.0,0.0,40,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,297.07,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,266.76,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,260.24,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,289.48,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,259.23,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,290.08,0.25,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,264.86,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,297.8,0.0,0.0,92,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,300.38,0.0,0.0,40,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
None,257.94,0.0,0.0,20,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,259.86,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,264.53,14.73,0.0,64,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,295.37,0.0,0.0,0,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,288.774,0.0,0.0,0,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,270.85,0.0,0.0,20,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,268.16,0.0,0.0,5,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,274.768,0.0,0.0,0,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,273.27,0.58,0.0,20,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,281.22,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,295.52,7.54,0.0,76,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,273.02,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,285.8,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,303.76,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,296.9,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,290.15,0.0,0.0,40,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,286.08,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,10.92,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,284.62,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,301.23,0.0,0.0,0,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,286.36,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,280.64,0.0,0.0,75,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,285.13,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,269.37,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,289.35,0.0,0.0,40,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,291.76,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,250.63,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,274.52,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,271.61,0.0,0.0,40,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,275.72,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,288.35,0.0,0.0,20,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,297.86,0.0,0.0,0,very high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,264.15,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,281.19,0.0,0.0,100,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,260.08,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,288.83,0.0,0.0,0,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,273.37,0.0,0.0,75,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,272.41,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,274.01,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,271.12,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,256.8,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,257.88,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,259.37,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,275.18,0.34,0.0,64,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,279.71,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,285.41,0.0,0.0,1,medium,23,0,0,0,0,0,0,0,1,0,0,0,0
None,289.29,0.0,0.0,40,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,268.21,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,279.65,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,278.22,1.52,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,288.94,0.0,0.0,90,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
None,299.13,0.0,0.0,0,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,303.37,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,265.09,0.0,0.0,75,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,297.19,0.0,0.0,0,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,274.92,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,275.03,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,293.51,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,295.29,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,279.261,0.0,0.0,48,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,277.59,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,273.61,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,267.92,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,299.98,0.0,0.0,20,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,292.21,0.0,0.0,90,low,6,0,0,0,0,0,0,0,1,0,0,0,0
Washingtons Birthday,270.73,0.0,0.0,20,very low,0,0,0,0,0,0,0,0,0,0,0,0,1
None,279.58,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,286.38,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,288.85,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,301.3,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,276.82,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,297.29,0.0,0.0,44,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,292.62,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,290.01,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,282.6,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,290.4,0.0,0.0,8,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,266.77,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,286.42,0.0,0.0,40,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,290.51,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,291.22,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,303.15,0.0,0.0,0,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,279.11,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,292.58,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,279.29,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,297.75,0.0,0.0,40,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,296.48,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,268.54,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,296.65,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,289.15,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,292.27,0.0,0.0,92,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,275.12,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,271.74,0.25,0.0,40,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,288.31,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,273.93,0.0,0.0,75,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,273.44,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,275.2,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,272.77,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,292.43,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,290.48,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,275.55,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,287.59,0.0,0.0,92,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,290.45,0.0,0.0,88,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,294.59,0.25,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,284.0,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,274.15,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,277.06,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,291.85,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,285.61,0.0,0.0,92,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,269.93,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,270.7,0.0,0.0,75,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,260.58,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,296.81,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,292.36,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,279.08,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,293.91,0.0,0.0,20,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,250.8,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,278.91,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,270.06,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,293.15,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,273.84,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,289.62,0.0,0.0,40,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,270.0,0.0,0.0,40,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,257.78,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,291.46,2.79,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,287.29,0.0,0.0,92,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,296.4,0.0,0.0,24,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,284.16,0.0,0.0,0,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,287.12,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,303.15,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,291.15,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,299.58,0.0,0.0,12,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,291.94,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,292.15,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,283.896,0.0,0.0,92,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,297.15,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,272.7,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,293.11,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,292.71,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,295.96,0.0,0.0,0,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,288.37,0.0,0.0,20,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.24,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,273.77,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,271.35,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
Memorial Day,285.87,0.0,0.0,40,low,0,0,0,0,0,0,1,0,0,0,0,0,0
None,255.84,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,295.04,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,274.69,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,267.57,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,271.51,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,282.72,0.0,0.0,5,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,260.61,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,274.37,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,274.72,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,270.34,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,269.37,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,4.64,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,267.51,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,294.49,0.0,0.0,64,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,289.37,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,253.55,0.0,0.0,64,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,292.65,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,294.96,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,262.02,0.0,0.0,57,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,259.48,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,279.81,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,256.56,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,269.34,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,282.81,2.96,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,292.87,21.42,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,272.28,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,292.29,0.0,0.0,48,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,295.41,0.0,0.0,20,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,290.61,0.0,0.0,0,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,297.41,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,290.91,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,264.22,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,281.62,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,274.96,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,300.25,0.0,0.0,1,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,290.65,0.0,0.0,75,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,296.26,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,289.55,0.0,0.0,1,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,274.02,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,267.31,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,265.46,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,265.75,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,297.01,0.76,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,270.43,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,263.28,0.0,0.0,20,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,287.58,0.0,0.0,1,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,292.74,1.55,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,273.99,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,289.34,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,290.05,0.25,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,293.58,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,298.15,0.0,0.0,20,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,274.15,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,274.07,1.02,0.0,64,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,263.9,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,282.63,0.25,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,279.77,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,289.01,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,270.12,0.0,0.0,64,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,274.98,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,288.17,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,302.61,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,271.22,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,287.04,0.0,0.0,56,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,272.42,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,293.65,5.59,0.0,8,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,287.87,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,250.36,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,271.72,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,299.5,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,285.97,0.0,0.0,75,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.46,0.0,0.0,40,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,276.56,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,291.64,0.0,0.0,64,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,274.41,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,282.05,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,293.09,0.25,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,293.69,0.0,0.0,40,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,271.43,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,254.84,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,291.44,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,274.55,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,287.96,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,296.78,0.0,0.0,0,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,256.29,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,249.69,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,287.81,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,294.94,1.02,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,287.42,0.0,0.0,5,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,283.13,0.0,0.0,5,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,273.72,0.0,0.0,64,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,273.46,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,269.94,0.0,0.0,90,low,10,0,0,0,0,0,0,0,1,0,0,0,0
None,289.8,0.51,0.0,90,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,268.99,0.0,0.0,20,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,300.96,0.0,0.0,40,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,287.86,0.0,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,251.63,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,276.7,0.0,0.0,64,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
