,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
5375,None,296.91,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
20014,None,296.16,0.0,0.0,0,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
5613,None,265.15,0.0,0.0,75,high,17,0,0,0,0,0,0,0,1,0,0,0,0
27310,None,250.86,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
1439,None,292.84,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
25250,None,301.08,0.0,0.0,75,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
18095,None,289.27,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
32139,None,271.71,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
42325,None,286.44,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
17296,None,274.62,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
13222,None,287.66,0.0,0.0,12,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
21173,None,273.81,0.0,0.0,75,low,23,0,0,0,0,0,0,0,1,0,0,0,0
38054,None,283.35,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
33947,None,256.35,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
2899,None,274.79,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
15127,None,287.44,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
4035,None,292.49,0.0,0.0,36,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
25046,None,278.43,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
13182,None,272.37,0.0,0.0,75,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
35097,None,254.65,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
3029,None,273.29,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
20641,None,274.08,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
4130,None,284.55,0.0,0.0,90,very high,13,0,0,0,0,0,0,0,1,0,0,0,0
13665,None,290.17,1.02,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
16275,None,290.16,0.0,0.0,40,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
6342,None,281.93,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
38318,None,266.76,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
33430,None,274.78,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
17638,None,284.94,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
18446,None,275.54,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
27009,None,288.01,0.0,0.0,90,low,7,0,0,0,0,0,0,0,1,0,0,0,0
39171,None,289.5,0.0,0.0,0,high,6,0,0,0,0,0,0,0,1,0,0,0,0
32557,None,283.48,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
11977,None,269.78,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
2122,None,288.5,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
2673,None,285.97,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
28484,None,282.75,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
29613,None,278.88,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
31036,None,281.46,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
23489,None,271.23,0.0,0.0,75,high,16,0,0,0,0,0,0,0,1,0,0,0,0
6118,None,293.12,0.27,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
40070,None,296.42,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
42886,None,296.71,8.4,0.0,90,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
3700,None,295.35,0.0,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
16283,None,305.88,0.0,0.0,0,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
19995,None,272.49,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
34607,None,284.47,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
31909,None,302.3,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
33744,None,274.5,0.0,0.0,64,low,5,0,0,0,0,0,0,0,1,0,0,0,0
24197,None,270.91,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
23450,None,299.89,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
39506,None,271.84,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
337,None,265.92,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
20972,None,249.62,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
24274,None,269.92,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
34119,None,292.69,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
26920,None,296.43,0.0,0.0,1,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
20388,None,300.22,0.0,0.0,20,high,14,0,0,0,0,0,0,0,1,0,0,0,0
1942,None,268.72,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
27068,None,282.46,0.0,0.0,40,high,16,0,0,0,0,0,0,0,1,0,0,0,0
4297,None,263.06,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
1913,None,272.72,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
13898,None,274.15,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
8915,None,268.62,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
42444,None,276.69,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
7771,None,299.92,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
23401,None,276.31,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
13139,None,290.75,0.51,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
29465,None,294.55,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
21682,None,289.09,0.0,0.0,20,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
31637,None,262.35,0.0,0.0,5,high,15,0,0,0,0,0,0,0,1,0,0,0,0
23645,None,276.75,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
38776,None,289.8,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
35168,None,305.48,0.0,0.0,0,high,13,0,0,0,0,0,0,0,1,0,0,0,0
41144,None,294.08,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
1841,None,290.41,2.29,0.0,76,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
16417,None,292.92,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
23221,None,270.27,0.0,0.0,75,high,9,0,0,0,0,0,0,0,1,0,0,0,0
37857,None,272.68,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
1076,None,278.42,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
8503,None,291.21,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
29006,None,275.22,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
30611,None,292.7,0.0,0.0,64,low,21,0,0,0,0,0,0,0,1,0,0,0,0
26892,None,292.85,1.02,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
29811,None,264.5,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
5399,None,294.71,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
14263,None,284.42,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
16159,None,271.69,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
34002,None,295.36,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
16267,None,295.22,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
35441,None,285.1,0.9,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
38552,None,271.59,0.0,0.0,40,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
12844,None,298.3,0.0,0.0,20,high,15,0,0,0,0,0,0,0,1,0,0,0,0
34668,None,297.67,0.0,0.0,8,low,20,0,0,0,0,0,0,0,1,0,0,0,0
5158,None,291.88,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
8271,None,296.58,0.25,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
37833,None,267.84,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
8664,None,284.75,0.87,0.0,40,high,9,0,0,0,0,0,0,0,1,0,0,0,0
7897,None,275.77,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
12750,None,278.73,0.51,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
21974,None,286.88,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
22270,None,290.78,1.78,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
34123,None,264.41,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
5270,None,287.75,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
18129,None,274.48,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
3199,None,267.55,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
34741,None,287.84,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
28832,None,276.62,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
21664,None,288.3,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
30315,None,271.15,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
34928,None,293.31,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
15262,None,265.28,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
31260,None,287.356,0.0,0.0,0,high,17,0,0,0,0,0,0,0,1,0,0,0,0
5672,None,276.01,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
17408,None,275.03,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
4718,None,295.96,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
18785,None,292.79,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
16027,None,273.74,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
14863,None,270.65,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
226,None,302.35,0.0,0.0,1,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
27482,None,274.22,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
36168,None,291.87,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
8632,None,292.08,0.51,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
3324,None,284.01,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
38058,None,290.06,0.0,0.0,88,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
26279,None,293.83,0.25,0.0,40,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
32164,None,265.42,0.0,0.0,1,medium,6,0,0,0,0,0,0,0,1,0,0,0,0
30924,None,288.69,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
3743,None,276.55,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
7471,None,285.16,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
39038,None,292.82,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22542,None,255.7,0.0,0.0,64,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
42088,None,278.22,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
31706,None,289.55,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
37284,None,268.86,0.0,0.0,5,low,9,0,0,0,0,0,0,0,1,0,0,0,0
28779,None,287.62,0.0,0.0,20,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
27157,None,289.37,0.0,0.0,0,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
28749,None,278.77,0.51,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
29665,None,289.57,0.0,0.0,92,high,18,0,0,0,0,0,0,0,1,0,0,0,0
37447,None,274.15,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
34168,None,283.23,0.25,0.0,92,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
41289,None,299.72,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
31743,None,270.23,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
19911,None,290.4,0.0,0.0,88,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
36941,None,296.8,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
27087,None,271.88,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
7440,None,298.64,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
21270,None,273.55,0.0,0.0,90,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
29751,None,282.12,0.0,0.0,90,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
11231,None,268.58,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
39512,None,295.42,0.0,0.0,88,high,13,0,0,0,0,0,0,0,1,0,0,0,0
38954,None,270.86,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
18063,None,293.81,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
21875,None,301.15,0.0,0.0,1,low,17,0,0,0,0,0,0,0,1,0,0,0,0
18741,None,276.79,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
4664,None,280.62,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
38801,None,271.14,0.31,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
40398,None,262.6,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
997,None,297.88,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
12319,None,274.69,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
24760,None,270.63,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
12409,None,278.28,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
18676,None,287.38,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
22091,None,270.04,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
22989,None,280.58,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
25774,None,297.98,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
7176,None,271.92,0.0,0.0,64,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
34166,None,254.28,0.0,0.0,1,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
6652,None,271.51,0.0,0.0,64,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
2124,None,254.47,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
17768,None,296.38,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
22043,None,282.38,0.0,0.0,1,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
35914,None,273.58,0.0,0.0,75,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
3976,None,296.85,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
17116,None,271.08,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
10169,None,280.43,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
21580,None,294.86,0.0,0.0,40,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
27407,None,293.75,0.0,0.0,40,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
3763,None,290.25,0.3,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
79,None,278.2,0.43,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
4561,None,288.34,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
18715,None,292.51,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
20890,None,256.15,0.0,0.0,90,low,18,0,0,0,0,0,0,0,1,0,0,0,0
11025,None,299.19,0.0,0.0,0,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
16717,None,291.49,3.2,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
12683,None,272.77,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
29756,None,282.06,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
32414,None,291.75,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
21590,None,255.37,0.0,0.0,0,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
36048,None,278.41,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
20542,None,269.15,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
38774,None,295.58,0.0,0.0,12,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
25459,None,288.38,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
34847,None,290.99,0.25,0.0,12,high,9,0,0,0,0,0,0,0,1,0,0,0,0
6617,None,292.39,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
42345,None,288.75,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
25167,None,282.26,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
23218,None,291.55,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
16167,None,281.37,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
34110,None,283.92,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
14037,None,261.61,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
14974,None,285.15,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
40195,None,256.09,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
6177,None,260.86,0.0,0.0,5,low,8,0,0,0,0,0,0,0,1,0,0,0,0
6247,None,298.22,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
33791,None,290.83,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
33967,None,298.9,0.0,0.0,5,low,21,0,0,0,0,0,0,0,1,0,0,0,0
20673,None,280.69,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
29015,None,282.25,0.0,0.0,5,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
30496,None,274.36,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
39980,None,291.07,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
30649,None,270.22,0.0,0.0,5,high,16,0,0,0,0,0,0,0,1,0,0,0,0
6875,None,276.608,0.0,0.0,0,low,23,0,0,0,0,0,0,0,1,0,0,0,0
5400,None,284.34,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
16598,None,264.28,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
36887,None,259.1,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
38831,None,271.34,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
4801,None,289.68,0.0,0.0,90,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
33831,None,296.53,0.0,0.0,75,high,10,0,0,0,0,0,0,0,1,0,0,0,0
12575,None,275.04,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
29605,None,268.46,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
19538,None,255.39,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
30520,None,264.36,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
27153,None,289.0,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
13241,None,274.51,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
15195,None,288.58,0.0,0.0,88,high,17,0,0,0,0,0,0,0,1,0,0,0,0
106,None,275.66,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
2343,None,276.15,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
40429,None,291.84,6.1,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
3404,None,294.28,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
16102,None,289.94,0.0,0.0,5,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
30215,None,271.75,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7716,None,291.0,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
22157,None,299.63,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
13348,None,283.585,0.0,0.0,0,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
32586,None,286.66,0.0,0.0,12,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
1126,None,278.48,0.0,0.0,20,low,19,0,0,0,0,0,0,0,1,0,0,0,0
6525,None,267.08,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
2521,None,296.72,0.0,0.0,75,low,20,0,0,0,0,0,0,0,1,0,0,0,0
6387,None,255.95,0.0,0.0,40,high,9,0,0,0,0,0,0,0,1,0,0,0,0
40714,None,289.1,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
36366,None,273.97,0.0,0.0,90,low,0,0,0,0,0,0,0,0,1,0,0,0,0
19455,None,280.73,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
2976,None,295.27,0.0,0.0,40,low,9,0,0,0,0,0,0,0,1,0,0,0,0
1528,None,268.17,0.0,0.0,64,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
21348,None,291.08,0.0,0.0,0,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
30692,None,286.58,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
17349,None,290.28,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
24182,None,268.28,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
19308,None,271.26,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
9854,None,286.76,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
455,None,294.92,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
40032,None,249.77,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
23437,None,275.0,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
26772,None,292.3,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
26021,None,274.589,0.0,0.0,0,high,13,0,0,0,0,0,0,0,1,0,0,0,0
41140,None,255.78,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
29742,None,293.74,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
43141,None,294.37,0.0,0.0,75,high,9,0,0,0,0,0,0,0,1,0,0,0,0
9286,None,289.79,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
41147,None,289.21,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
12020,None,274.08,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
27289,None,274.46,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
36878,None,294.27,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
15304,None,262.85,0.0,0.0,1,high,7,0,0,0,0,0,0,0,1,0,0,0,0
31404,None,286.94,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
29403,None,279.22,0.0,0.0,5,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
19441,None,255.48,0.0,0.0,64,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
42002,None,293.7340000000001,0.0,0.0,88,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
1778,None,293.89,0.0,0.0,0,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
9910,None,296.48,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
22143,None,299.49,0.0,0.0,40,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
31531,None,293.54,3.54,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
42076,None,273.65,0.0,0.0,40,high,9,0,0,0,0,0,0,0,1,0,0,0,0
23924,None,275.95,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
10048,None,268.76,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
18747,None,261.8,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22603,None,270.28,0.0,0.0,90,low,11,0,0,0,0,0,0,0,1,0,0,0,0
3646,None,291.96,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
500,None,291.86,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
26217,None,283.59,0.0,0.0,68,low,5,0,0,0,0,0,0,0,1,0,0,0,0
12211,None,293.71,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
16557,None,262.29,0.0,0.0,64,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
7865,None,298.034,0.0,0.0,0,high,15,0,0,0,0,0,0,0,1,0,0,0,0
35377,None,291.35,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
2098,None,283.84,0.0,0.0,56,high,6,0,0,0,0,0,0,0,1,0,0,0,0
24911,None,276.793,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
13343,None,287.45,0.0,0.0,92,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
24895,None,277.15,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
33164,None,278.65,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
10216,None,291.94,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
